"FishID","2009-12-15","2009-12-16","2009-12-17","2009-12-18","2009-12-19","2009-12-20","2009-12-21","2009-12-22","2009-12-23","2009-12-24","2009-12-25","2009-12-26","2009-12-27","2009-12-28","2009-12-29","2009-12-30","2009-12-31","2010-01-01","2010-01-02","2010-01-03","2010-01-04","2010-01-05","2010-01-06","2010-01-07","2010-01-08","2010-01-09","2010-01-10","2010-01-11","2010-01-12","2010-01-13","2010-01-14","2010-01-15","2010-01-16","2010-01-17","2010-01-18","2010-01-19","2010-01-20","2010-01-21","2010-01-22","2010-01-23","2010-01-24","2010-01-25","2010-01-26","2010-01-27","2010-01-28","2010-01-29","2010-01-30","2010-01-31","2010-02-01","2010-02-02","2010-02-03","2010-02-04","2010-02-05","2010-02-06","2010-02-07","2010-02-08","2010-02-09","2010-02-10","2010-02-11","2010-02-12","2010-02-13","2010-02-14","2010-02-15","2010-02-16","2010-02-17","2010-02-18","2010-02-19","2010-02-20","2010-02-21","2010-02-22","2010-02-23","2010-02-24","2010-02-25","2010-02-26","2010-02-27","2010-02-28","2010-03-01","2010-03-02","2010-03-03","2010-03-04","2010-03-05","2010-03-06","2010-03-07","2010-03-08","2010-03-09","2010-03-10","2010-03-11","2010-03-12","2010-03-13","2010-03-14","2010-03-15","2010-03-16","2010-03-17","2010-03-18","2010-03-19","2010-03-20","2010-03-21","2010-03-22","2010-03-23","2010-03-24","2010-03-25","2010-03-26","2010-03-27","2010-03-28","2010-03-29","2010-03-30","2010-03-31","2010-04-01","2010-04-02","2010-04-03","2010-04-04","2010-04-05","2010-04-06","2010-04-07","2010-04-08","2010-04-09","2010-04-10","2010-04-11","2010-04-12","2010-04-13","2010-04-14"
"LFC3356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,104014.79,77198.51,37887.12,15768.85,20076.32,3326.47,15410.815,15410.815,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,294.933902439024,2418.458,2418.458,2418.458,2418.458,2418.458,12879.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,14039.9,2561.46,2561.46,2561.46,2561.46,2561.46,2561.46,2561.46,2561.46,2561.46,66921.74,52071.51,41888.86,31998.1,18386.76,14616.51,15284.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,32685.96,5798.32,5798.32,5798.32,4679.96666666667,4679.96666666667,4679.96666666667,109666.81,70526.53,35740.01,24604.12,28976.46,6411.82,6411.82,6411.82,6411.82,16730.225,16730.225,17809.605,17809.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,5759.875,5759.875,5759.875,5759.875,16382.02625,16382.02625,16382.02625,16382.02625,16382.02625,16382.02625,16382.02625,16382.02625,52071.51,67951.45,10522.94,22669.11,15284.94,20584.36,1609.51,12409.5766666667,12409.5766666667,12409.5766666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,23039.5,9646.47,17394.96,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,3194.9755,41888.86,28328.28,11701.4,11701.4,7209.69666666667,7209.69666666667,7209.69666666667,56176.64,11320.39,15284.94,18974.85,1609.51,201.18875,201.18875,201.18875,201.18875,201.18875,201.18875,201.18875,201.18875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,32685.96,2899.16,2899.16,2899.16,2899.16,2899.16,2899.16,78043.15,78043.15,41888.86,31998.1,25293.13,4414.02,15284.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26104.07,26258.9716666667,26258.9716666667,26258.9716666667,26258.9716666667,26258.9716666667,26258.9716666667,86613.06,27065.14,15489.8,3388.7475,3388.7475,3388.7475,3388.7475,12092.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,50080.93,14039.9,11526.57,11526.57,16618,50303.74,41526.34,49568.72,37571.07,20493.63,19532.1,16423.42,12434.73,16423.42,26247.49,11393.08,4414.02,31708.36,19698.96,3797.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043.37,55823.97,26492,32643.73,9646.47,17394.96,7019.95,7019.95,106774.05,53977.2,51823.9,21744.95,11320.39,6777.495,6777.495,12092.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043.37,11278.73,6456.66,11611.43,41063.6371428571,41063.6371428571,41063.6371428571,41063.6371428571,41063.6371428571,41063.6371428571,41063.6371428571,42334.31,32580.77,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,531.407413793104,37851.86,2371.85625,2371.85625,2371.85625,2371.85625,2371.85625,2371.85625,2371.85625,2371.85625,6324.95,6324.95,6324.95,18974.85,34259.79,15284.94,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,2108.31666666667,12409.5766666667,12409.5766666667,12409.5766666667,NA
"LFC3406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043.37,17735.39,30305.16,34275.43,9604.23,22013.6728571429,22013.6728571429,22013.6728571429,22013.6728571429,22013.6728571429,22013.6728571429,22013.6728571429,39070.07,18195.45,61039.17,34343.23,17039.74,15284.94,35069.96,7445.746,7445.746,7445.746,7445.746,7445.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043.37,17735.39,15533.2175,15533.2175,15533.2175,15533.2175,15533.2175,15533.2175,15533.2175,15533.2175,53711.04,89373.82,60084.31,31998.1,21495.44,8211.71,25647.28,28101.785,28101.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043.37,29346.82,9661.65,2258.02,2258.02,2258.02,2258.02,65991.79,65991.79,65991.79,57265.52,41888.86,28328.28,18084.91,1991.41,3326.47,13156.96,13869.58,4015.724,4015.724,4015.724,4015.724,4015.724,10421.78,10421.78,12092.29,11096.935,11096.935,18974.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,11519.75,11519.75,9646.47,4348.74,4348.74,4348.74,4348.74,46111.46,46111.46,46111.46,37684.91,37887.12,17294.98,18386.76,11320.39,15284.94,18974.85,9307.1825,9307.1825,9307.1825,9307.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,16342.98,16342.98,17394.96,7019.95,7019.95,31954.205,31954.205,31954.205,31954.205,18195.45,31373.27,10515.59,31998.1,21495.44,8211.71,25647.28,14050.8925,14050.8925,14050.8925,14050.8925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,11519.75,11519.75,9646.47,24651.2283333333,24651.2283333333,24651.2283333333,24651.2283333333,24651.2283333333,24651.2283333333,60818.31,25794.75,23932.35,3132.78,7278.09,8211.71,7642.47,7642.47,25412.89,7445.746,7445.746,7445.746,7445.746,7445.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.57,32685.96,31434.87,39671.14,42764.8,77978.54,18764.08,36900.31,23184,28639.9,17575.55,4169.41,11320.39,6777.495,6777.495,12879.79,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,378.817352941177,1936.42714285714,1936.42714285714,1936.42714285714,1936.42714285714,1936.42714285714,1936.42714285714,1936.42714285714,15284.94,18974.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,14039.9,13509.94125,13509.94125,13509.94125,13509.94125,13509.94125,13509.94125,13509.94125,13509.94125,26335.86,26335.86,21764.2,33417.9,14217.35,7278.09,8211.71,15284.94,9487.425,9487.425,37228.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,37093.05,16618,71223.81,55050.32,17929.68,19957.44,13625.16,23402.8,12952.805,12952.805,2924.39,7963.77,12879.79,12092.29,18974.85,37228.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,37093.05,38000.4,45720.51,25955.31,18195.45,10117.265,10117.265,10117.265,10117.265,33417.9,11084.57,3132.78,15489.8,12823.64,12823.64,20584.36,35619.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LFC3467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.51,7019.95,7019.95,4610.628,4610.628,4610.628,4610.628,4610.628,86613.67,63752.85,38010.76,18720.28,4169.41,11320.39,7226.31,20781.3,35895.67,17809.605,17809.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
